country,city,update_time_utc,jams_delay,traffic_index_live,jams_lenght_kms,jams_count,traffic_index_week_ago,update_time_utc_week_ago,travel_time_live_per_10_kms_mins,travel_time_historic_per_10_kms_mins,mins_delay,year
GBR,birmingham,2024-10-30 23:01:30.000,37.6,11.0,6.9,12.0,3.0,2024-10-23 23:01:30.001,12.714097835442308,11.642344975266475,1.0717528601758328,2024
SAU,riyadh,2024-12-13 15:46:00.000,1519.0,37.0,280.9,326.0,40.0,2024-12-06 15:46:00.001,14.387893250143382,13.31560922125848,1.0722840288849014,2024
ESP,gijon,2024-12-27 06:46:30.001,0.0,3.0,0.0,0.0,7.0,2024-12-20 06:46:00.000,13.496166732986604,13.903187742067365,-0.4070210090807613,2024
ITA,brescia,2025-01-08 01:01:30.001,0.0,0.0,0.0,0.0,2.0,2025-01-01 01:01:30.001,6.654309916744477,6.885609441647008,-0.2312995249025311,2025
QAT,doha,2024-12-29 20:01:30.000,63.5,17.0,6.3,28.0,15.0,2024-12-22 20:01:30.000,12.262908684568565,12.056357918268109,0.206550766300456,2024
CHE,basel,2025-01-03 18:01:30.000,2.0,22.0,3.7,1.0,23.0,2024-12-27 18:01:30.000,13.6375235703391,14.392711200845234,-0.7551876305061338,2025
BEL,leuven,2024-11-27 01:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-11-20 01:01:30.000,7.963463263610226,7.893669256938386,0.0697940066718398,2024
ESP,vitoria-gasteiz,2025-01-12 02:01:30.000,0.0,0.0,0.0,0.0,0.0,2025-01-05 02:01:30.000,13.686922659540162,13.703709811206082,-0.0167871516659197,2025
USA,greensboro-high-point,2024-10-19 19:00:50.582,146.5,16.0,25.7,37.0,9.0,2024-10-12 19:00:35.981,9.255669109166352,8.605529460646189,0.6501396485201631,2024
AUS,newcastle,2024-12-05 19:46:30.000,2.6,9.0,0.2,1.0,9.0,2024-11-28 19:46:30.001,11.680624136080755,11.411418866896,0.2692052691847539,2024
USA,san-antonio,2025-01-05 11:01:30.000,3.4,0.0,0.4,1.0,0.0,2024-12-29 11:01:30.000,7.73951064272806,7.8740272844548915,-0.1345166417268313,2025
USA,bakersfield,2024-10-09 12:01:30.001,0.0,0.0,0.0,0.0,0.0,2024-10-02 12:01:30.000,7.798495412458346,8.028895163565354,-0.2303997511070079,2024
CAN,halifax,2024-11-08 03:01:30.000,0.0,3.0,0.0,0.0,9.0,2024-11-01 03:01:30.000,14.409459269236752,14.179039771205163,0.230419498031587,2024
NLD,tilburg,2024-12-12 17:01:30.000,16.4,41.0,4.6,6.0,37.0,2024-12-05 17:01:30.000,14.278101398429705,13.215872182438694,1.0622292159910105,2024
FRA,brest,2024-12-21 18:01:00.158,26.1,27.0,4.1,6.0,27.0,2024-12-14 18:01:00.885,16.374126279787728,15.35837505325713,1.0157512265305968,2024
USA,indianapolis,2024-11-21 01:01:00.000,15.3,8.0,2.9,6.0,13.0,2024-11-14 01:01:00.000,10.431421256159824,10.23735253202483,0.1940687241349916,2024
USA,greenville,2024-12-08 17:45:59.417,51.1,20.0,7.9,18.0,22.0,2024-12-01 17:46:04.399,11.56570829269742,10.93527588630241,0.6304324063950091,2024
USA,tampa,2024-10-18 17:30:36.318,249.8,36.0,61.3,83.0,37.0,2024-10-11 17:00:48.566,14.055795158614917,12.690756670326667,1.3650384882882474,2024
FRA,nantes,2024-12-29 00:01:30.000,0.0,1.0,0.0,0.0,4.0,2024-12-22 00:01:30.001,11.517482564296127,11.609973500531911,-0.0924909362357837,2024
ESP,valencia,2024-11-08 02:01:30.000,0.0,5.0,0.0,0.0,9.0,2024-11-01 02:16:30.000,14.50083804377427,13.417658233844058,1.0831798099302112,2024
TUR,istanbul,2024-12-04 14:45:55.873,5019.8,110.0,731.7,1219.0,111.0,2024-11-27 14:46:11.074,30.52611280508799,25.87265983458664,4.653452970501348,2024
IRL,cork,2024-11-14 16:46:30.000,332.8,75.0,47.8,84.0,81.0,2024-11-07 16:46:30.000,20.08959043610947,17.59241481149981,2.4971756246096604,2024
FRA,marseille,2024-10-22 02:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-10-15 02:01:30.000,12.33788787717,12.08970796598152,0.2481799111884797,2024
USA,new-orleans,2024-12-30 08:01:30.000,2.9,0.0,0.2,1.0,0.0,2024-12-23 08:01:30.001,10.547103834621332,10.425195294109365,0.121908540511967,2024
ESP,palma-de-mallorca,2024-10-14 11:01:00.001,15.2,22.0,1.7,6.0,29.0,2024-10-07 11:31:00.001,14.448304912614532,14.504936728970964,-0.0566318163564325,2024
USA,st-louis,2025-01-08 21:46:00.001,346.0,33.0,86.5,98.0,6.0,2025-01-01 21:16:00.001,12.154123219908712,10.784822346936004,1.3693008729727063,2025
AUS,perth,2025-01-12 23:01:00.001,125.2,18.0,37.1,27.0,18.0,2025-01-05 23:46:00.000,12.438123806227674,11.936688359940971,0.5014354462867008,2025
ESP,alicante,2024-12-10 16:46:00.000,140.6,41.0,17.7,24.0,30.0,2024-12-03 16:31:00.001,20.28378722346836,17.314394028699663,2.969393194768699,2024
MEX,mexico-city,2024-11-14 11:46:30.000,505.8,6.0,119.4,101.0,7.0,2024-11-07 11:46:30.001,15.985248951607154,15.063277809261631,0.921971142345523,2024
COL,bogota,2024-11-24 13:31:30.000,167.0,8.0,34.5,43.0,11.0,2024-11-17 13:46:30.000,19.357619324249843,19.04465733844884,0.3129619858010066,2024
USA,baltimore,2024-10-18 15:46:00.000,84.6,17.0,30.8,26.0,16.0,2024-10-11 15:46:00.000,11.616294170027604,11.19889702279943,0.4173971472281739,2024
BEL,bruges,2024-11-10 16:46:30.000,4.3,12.0,0.1,1.0,23.0,2024-11-03 16:46:30.001,9.919123130832766,10.089786204825998,-0.1706630739932322,2024
NLD,breda,2024-11-26 00:01:30.001,1.2,0.0,0.0,1.0,1.0,2024-11-19 00:46:30.000,6.851180611968695,6.868129074452341,-0.0169484624836462,2024
NZL,wellington,2024-12-24 21:46:30.000,0.0,6.0,0.0,0.0,25.0,2024-12-17 21:46:30.000,12.711810785536874,13.536408374746374,-0.8245975892094997,2024
CAN,toronto,2024-11-14 08:01:30.000,9.6,0.0,0.8,2.0,0.0,2024-11-07 08:01:30.000,10.507022602840312,10.301909173195284,0.2051134296450278,2024
CAN,kitchener-waterloo,2024-10-16 14:01:00.000,1.0,13.0,0.1,1.0,14.0,2024-10-09 14:01:00.000,12.8967737494089,12.648381270955957,0.2483924784529438,2024
CAN,vancouver,2025-01-10 05:01:30.000,14.8,13.0,1.4,6.0,12.0,2025-01-03 05:01:30.000,15.084424969634352,15.283846903203786,-0.1994219335694342,2025
BRA,salvador,2024-12-29 07:01:30.001,0.0,0.0,0.0,0.0,0.0,2024-12-22 07:01:30.001,13.15666874945885,12.563467099721722,0.5932016497371286,2024
BRA,recife,2025-01-07 08:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-12-31 08:01:30.001,13.684132839420789,13.94286813678615,-0.2587352973653605,2025
POL,bydgoszcz,2024-12-25 11:01:30.000,2.4,4.0,0.5,1.0,34.0,2024-12-18 11:46:30.000,10.566161839525304,11.01077732705221,-0.4446154875269048,2024
POL,bielsko-biala,2024-12-18 16:01:30.000,56.9,47.0,12.5,17.0,43.0,2024-12-11 16:01:30.000,15.613556395753498,13.531121654821066,2.082434740932433,2024
CAN,london,2024-12-04 14:01:00.001,122.0,41.0,15.3,35.0,32.0,2024-11-27 14:01:00.000,17.539134762137966,15.161914770543126,2.37721999159484,2024
USA,greenville,2024-10-19 12:46:00.000,9.6,5.0,2.3,3.0,5.0,2024-10-12 12:46:00.001,9.437127087343155,9.197674504125162,0.239452583217993,2024
USA,columbia,2024-10-29 22:00:36.266,83.1,33.0,20.0,33.0,32.0,2024-10-22 22:00:42.902,11.811433221257555,10.826712604307282,0.9847206169502752,2024
USA,baton-rouge,2024-12-03 06:01:30.001,0.0,0.0,0.0,0.0,0.0,2024-11-26 06:01:30.000,9.571986183817954,9.656877972076217,-0.0848917882582629,2024
POL,wroclaw,2025-01-07 06:46:30.001,1042.1,83.0,104.2,191.0,16.0,2024-12-31 06:16:30.000,23.40353323947188,18.710896001116904,4.692637238354969,2025
USA,fresno,2025-01-08 13:01:30.000,0.0,0.0,0.0,0.0,0.0,2025-01-01 13:01:30.000,7.97075330688834,8.211173252846976,-0.240419945958636,2025
AUT,vienna,2024-10-04 10:46:00.000,388.9,52.0,75.7,105.0,61.0,2024-09-27 10:46:00.000,21.706495804713416,18.42599210391036,3.280503700803056,2024
FRA,nancy,2024-10-10 09:00:53.722,9.0,23.0,0.9,3.0,22.0,2024-10-03 09:01:00.000,15.517237165163545,14.94505985570061,0.5721773094629352,2024
NZL,auckland,2024-11-29 02:46:30.001,1291.7,88.0,215.0,294.0,88.0,2024-11-22 02:46:30.000,23.402229826710386,19.00605993368342,4.396169893026965,2024
USA,virginia-beach,2024-11-20 04:01:30.000,4.8,2.0,6.3,2.0,3.0,2024-11-13 04:01:30.000,9.8495917156743,9.859319515819765,-0.0097278001454625,2024
DEU,karlsruhe,2024-11-15 00:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-11-08 00:01:30.000,7.373341488293378,7.423706818548931,-0.0503653302555529,2024
CAN,winnipeg,2025-01-10 17:46:00.000,15.7,20.0,1.3,5.0,20.0,2025-01-03 17:46:00.000,15.821674262089331,15.566380187071015,0.2552940750183161,2025
DEU,augsburg,2024-10-12 02:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-10-05 02:01:30.000,10.864589500752745,10.769116212804452,0.0954732879482911,2024
USA,louisville,2024-12-13 20:01:00.000,54.4,25.0,8.0,15.0,24.0,2024-12-06 20:46:00.000,12.028618881312186,11.227211097376689,0.8014077839354972,2024
NLD,leiden,2024-10-12 08:31:30.000,12.6,21.0,1.9,5.0,20.0,2024-10-05 08:46:30.000,11.181854441261672,10.614454104693142,0.5674003365685305,2024
ITA,naples,2024-12-18 15:46:00.000,1490.6,70.0,249.6,345.0,58.0,2024-12-11 15:46:00.000,19.41016086081999,15.593157163588206,3.817003697231783,2024
GBR,cardiff,2024-12-17 07:46:06.030,105.7,30.0,31.0,26.0,29.0,2024-12-10 07:46:21.322,13.62487045328094,12.982306876545575,0.6425635767353626,2024
AUT,linz,2024-11-30 09:46:00.000,5.8,14.0,1.1,2.0,13.0,2024-11-23 09:46:30.000,11.41176818196258,11.153071843911327,0.2586963380512515,2024
ITA,taranto,2024-12-24 03:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-12-17 03:01:30.000,12.67818904940337,12.72806349172195,-0.0498744423185808,2024
POL,poznan,2024-10-31 10:46:30.000,203.1,44.0,30.2,57.0,32.0,2024-10-24 10:46:30.000,17.435411899665525,15.2351134416189,2.2002984580466247,2024
ESP,seville,2024-11-20 03:01:30.000,15.5,5.0,2.4,3.0,6.0,2024-11-13 03:16:30.000,17.521109594044226,16.29378591787644,1.227323676167785,2024
ITA,reggio-emilia,2024-10-09 22:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-10-02 22:01:30.000,10.130978054580575,10.237559036923567,-0.1065809823429919,2024
SAU,dammam,2024-10-29 04:31:30.001,227.8,26.0,55.1,64.0,33.0,2024-10-22 04:46:00.000,12.300828254469687,11.51191529213797,0.7889129623317164,2024
IND,pune,2024-10-21 15:31:30.000,92.5,34.0,8.1,27.0,34.0,2024-10-14 15:31:30.000,28.67991721936974,27.84359884066209,0.8363183787076558,2024
SVN,ljubljana,2024-11-19 04:01:00.000,0.0,0.0,0.0,0.0,1.0,2024-11-12 04:46:00.000,8.272421366924688,8.274878038634224,-0.0024566717095364,2024
FRA,paris,2024-11-22 16:45:55.674,2672.9,54.0,558.1,718.0,65.0,2024-11-15 16:45:50.286,21.34505891643905,22.114603247034573,-0.7695443305955223,2024
DNK,copenhagen,2024-11-13 06:46:00.000,365.4,44.0,107.2,94.0,43.0,2024-11-06 06:46:00.001,16.278579632210707,14.97153085547872,1.3070487767319872,2024
DEU,nuremberg,2024-11-08 06:00:52.492,7.0,17.0,0.4,2.0,0.0,2024-11-01 06:01:00.001,12.69203468069326,12.14247578363524,0.5495588970580201,2024
DEU,kassel,2024-10-31 08:01:16.487,45.5,42.0,4.5,9.0,34.0,2024-10-24 08:01:00.448,19.65741253845544,17.75710320502673,1.900309333428705,2024
POL,katowice-urban-area,2024-12-04 03:01:30.000,1.7,1.0,1.3,1.0,7.0,2024-11-27 03:01:30.000,8.05387978702708,8.013461756933578,0.0404180300935017,2024
POL,bielsko-biala,2024-11-19 20:01:30.000,0.0,5.0,0.0,0.0,7.0,2024-11-12 20:31:30.000,10.70242886491343,10.826862527306362,-0.1244336623929331,2024
NLD,amersfoort,2025-01-12 10:01:30.000,0.0,9.0,0.0,0.0,11.0,2025-01-05 10:46:30.001,8.869958557045745,8.969853244626755,-0.0998946875810098,2025
GRC,athens,2024-10-27 22:01:30.001,15.4,1.0,0.9,5.0,0.0,2024-10-20 22:01:30.000,14.961766705049492,14.510066497657842,0.4517002073916512,2024
TWN,taoyuan,2024-12-29 16:01:00.000,0.0,0.0,0.0,0.0,0.0,2024-12-22 16:01:30.000,11.605683309594026,11.084700750743677,0.5209825588503509,2024
NLD,apeldoorn,2024-11-18 23:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-11-11 23:01:30.001,8.378844944793506,8.412343672160826,-0.0334987273673199,2024
BRA,recife,2024-11-10 10:01:30.000,7.2,0.0,0.4,2.0,0.0,2024-11-03 10:01:30.001,15.675707918109476,15.911490237038704,-0.2357823189292283,2024
USA,salt-lake-city,2024-11-03 19:46:00.001,9.8,8.0,1.1,4.0,9.0,2024-10-27 19:01:00.000,10.82231047098037,10.689818514964555,0.1324919560158122,2024
ITA,catania,2024-11-23 11:01:00.001,183.4,42.0,35.3,50.0,45.0,2024-11-16 11:01:30.001,17.70297788252376,16.584311708779673,1.1186661737440886,2024
NZL,wellington,2024-11-29 00:01:30.000,42.1,37.0,5.9,13.0,41.0,2024-11-22 00:31:30.000,17.669876849157852,16.083886044353267,1.5859908048045843,2024
SAU,dammam,2024-10-05 21:01:30.000,10.4,6.0,1.5,5.0,6.0,2024-09-28 21:01:30.000,10.26528893528398,10.59699925604246,-0.3317103207584804,2024
PRT,porto,2024-10-16 18:01:30.000,621.3,72.0,99.6,165.0,57.0,2024-10-09 18:01:30.000,20.466645406265208,18.248529491308425,2.218115914956784,2024
GBR,london,2024-12-23 09:46:00.000,706.5,20.0,89.5,195.0,61.0,2024-12-16 09:01:12.784,15.637899551319853,16.91822406895058,-1.280324517630728,2024
ITA,cagliari,2024-12-28 02:01:30.000,1.1,0.0,0.1,1.0,0.0,2024-12-21 02:01:30.000,11.59817080922316,11.61729530568662,-0.0191244964634602,2024
ESP,cadiz,2025-01-12 10:01:30.001,0.0,0.0,0.0,0.0,8.0,2025-01-05 10:01:30.000,11.040191414677947,11.429875333479725,-0.3896839188017775,2025
AUS,melbourne,2024-10-17 18:01:30.001,1.2,0.0,0.2,1.0,0.0,2024-10-10 18:01:30.001,9.929298370596625,9.912693002383174,0.016605368213451,2024
ITA,rome,2024-11-03 14:46:00.001,60.4,18.0,16.5,19.0,18.0,2024-10-27 14:46:30.000,13.274715990101278,12.6262294814449,0.6484865086563794,2024
NOR,oslo,2024-12-28 11:46:30.001,0.0,7.0,0.0,0.0,20.0,2024-12-21 11:46:00.000,13.135861933792688,14.188002957825718,-1.0521410240330304,2024
FIN,turku,2024-10-19 15:01:30.000,0.0,16.0,0.0,0.0,14.0,2024-10-12 15:01:30.001,14.25398677173956,13.99786188068605,0.2561248910535081,2024
CHE,geneva,2024-11-03 08:31:30.000,2.4,8.0,0.3,1.0,8.0,2024-10-27 08:46:30.001,16.04862838491775,15.288435807738631,0.7601925771791169,2024
MYS,kuala-lumpur,2024-12-07 16:01:00.001,417.6,22.0,67.1,107.0,20.0,2024-11-30 16:01:30.001,12.123208061015438,11.553074172344743,0.5701338886706946,2024
ESP,santander,2024-10-02 08:01:00.000,14.8,29.0,0.7,2.0,17.0,2024-09-25 08:01:00.000,16.46116064558296,14.755801793250004,1.7053588523329566,2024
POL,lodz,2024-12-08 22:01:30.001,0.0,7.0,0.0,0.0,8.0,2024-12-01 22:01:30.000,16.639193203895164,15.766831790092573,0.8723614138025919,2024
CAN,london,2024-11-17 22:16:00.000,30.8,26.0,5.4,13.0,24.0,2024-11-10 22:46:00.000,15.444028419096709,13.952845107050816,1.4911833120458926,2024
ARE,dubai,2024-11-04 22:01:30.000,68.8,8.0,5.3,20.0,8.0,2024-10-28 22:01:30.000,10.35240388736054,10.2825943371556,0.0698095502049405,2024
AUT,linz,2024-12-27 11:01:00.000,11.1,16.0,2.2,3.0,33.0,2024-12-20 11:31:00.000,11.705751605289128,12.18403005104476,-0.4782784457556346,2024
COL,bogota,2024-11-05 18:01:30.000,1117.1,45.0,148.0,251.0,53.0,2024-10-29 18:01:30.000,27.20037917294148,26.027436932919294,1.1729422400221878,2024
ESP,cordoba,2024-10-21 04:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-10-14 04:01:30.000,9.004143650007837,9.06547468906574,-0.0613310390579027,2024
ZAF,johannesburg,2024-11-09 16:46:30.000,457.1,18.0,47.5,147.0,22.0,2024-11-02 16:01:30.000,14.460780837888208,14.260012808834537,0.2007680290536733,2024
GBR,newcastle-sunderland,2024-11-02 17:01:00.000,78.5,26.0,15.1,16.0,26.0,2024-10-26 17:01:00.000,14.350359010710886,13.358519227030197,0.9918397836806908,2024
EST,tallinn,2025-01-01 04:46:30.000,0.9,9.0,0.1,1.0,0.0,2024-12-25 04:01:30.000,15.782702784926911,13.936928244656988,1.8457745402699235,2025
DEU,augsburg,2025-01-10 03:01:30.001,0.0,1.0,0.0,0.0,0.0,2025-01-03 03:01:30.000,9.135088111509482,8.737154252753022,0.3979338587564598,2025
ITA,brescia,2024-12-01 05:01:30.001,0.7,0.0,0.2,1.0,0.0,2024-11-24 05:01:30.000,7.883007864037341,7.854489133523348,0.0285187305139933,2024
USA,houston,2024-11-05 13:46:01.420,2327.9,56.0,728.0,446.0,50.0,2024-10-29 13:15:56.512,14.545696814282058,9.161768595001464,5.383928219280593,2024
ESP,valladolid,2024-11-05 22:01:30.000,0.0,3.0,0.0,0.0,3.0,2024-10-29 22:01:30.000,13.882466247333046,13.417312586945483,0.4651536603875605,2024
USA,new-orleans,2024-12-22 16:31:00.001,28.8,9.0,2.2,10.0,22.0,2024-12-15 16:46:02.550,12.033182596389707,11.889487453446447,0.14369514294326,2024
ARG,buenos-aires,2024-12-14 05:01:30.000,25.8,0.0,3.9,8.0,1.0,2024-12-07 05:01:30.000,16.030040024507212,15.727191517374848,0.3028485071323636,2024
PRT,coimbra,2024-11-04 06:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-10-28 06:01:30.000,8.557691996928176,8.472118659163748,0.0855733377644281,2024
DNK,aarhus,2024-10-24 14:31:00.000,61.1,50.0,7.6,21.0,32.0,2024-10-17 14:31:00.000,19.248743954395376,18.114173478181225,1.1345704762141544,2024
DEU,kassel,2024-10-09 11:45:52.664,77.9,56.0,10.4,19.0,64.0,2024-10-02 11:30:15.578,21.61646912320073,18.59151082903133,3.024958294169401,2024
FRA,toulouse,2024-11-26 22:01:30.000,4.5,3.0,0.4,1.0,3.0,2024-11-19 22:01:30.001,12.58969440543094,12.518710930044511,0.0709834753864271,2024
SGP,singapore,2024-12-11 16:01:30.000,62.8,10.0,5.6,18.0,11.0,2024-12-04 16:01:30.000,12.969195478147649,13.327012720080289,-0.35781724193264,2024
BRA,porto-alegre,2025-01-04 00:01:00.000,0.0,8.0,0.0,0.0,10.0,2024-12-28 00:01:00.000,15.004913613046671,16.022219782582898,-1.0173061695362249,2025
TUR,adana,2024-11-20 11:46:30.479,98.9,32.0,13.3,37.0,36.0,2024-11-13 11:46:00.000,17.924890309423795,16.852325288184108,1.0725650212396864,2024
NLD,den-bosch,2024-11-28 12:01:30.000,0.0,20.0,0.0,0.0,19.0,2024-11-21 12:46:30.000,9.632218062425911,9.41295304007811,0.2192650223478018,2024
USA,jacksonville,2024-11-12 11:46:00.000,79.7,10.0,26.3,22.0,9.0,2024-11-05 11:46:00.000,9.227140188061911,8.969043251331044,0.2580969367308672,2024
POL,bydgoszcz,2025-01-11 14:01:30.000,5.0,20.0,0.5,2.0,19.0,2025-01-04 14:01:30.001,14.109978282829395,13.767336583473456,0.3426416993559407,2025
CAN,winnipeg,2024-11-22 14:31:00.000,29.8,20.0,3.9,12.0,23.0,2024-11-15 14:31:00.001,15.101345037135625,14.844425579685074,0.2569194574505484,2024
IDN,jakarta,2024-11-29 04:31:30.000,3200.1,49.0,447.5,619.0,41.0,2024-11-22 04:31:30.000,21.107721374454247,18.2494442484062,2.858277126048048,2024
DEU,frankfurt-am-main,2025-01-10 07:46:00.000,3.3,16.0,0.4,1.0,11.0,2025-01-03 07:46:00.000,12.80768159603744,13.430246561174242,-0.6225649651368013,2025
USA,allentown,2024-10-02 09:01:30.001,0.0,0.0,0.0,0.0,0.0,2024-09-25 09:01:30.000,8.091703716419174,8.338628620123353,-0.2469249037041798,2024
GBR,preston,2024-12-26 10:46:00.000,0.0,2.0,0.0,0.0,20.0,2024-12-19 10:01:00.000,8.85044454892668,9.314169417853735,-0.4637248689270574,2024
ESP,madrid,2024-10-26 03:01:30.000,9.6,0.0,0.5,4.0,0.0,2024-10-19 03:01:30.000,12.422804331104269,11.986669602403529,0.4361347287007415,2024
NOR,bergen,2024-10-28 01:31:30.001,0.0,1.0,0.0,0.0,0.0,2024-10-21 01:01:30.000,13.655055415021772,13.76464493039859,-0.1095895153768182,2024
USA,little-rock,2024-10-06 01:01:00.000,16.5,8.0,3.3,5.0,6.0,2024-09-29 01:01:00.259,9.25195768864796,9.05692033716598,0.1950373514819823,2024
BRA,brasilia,2025-01-13 03:01:30.000,3.3,1.0,0.2,1.0,4.0,2025-01-06 03:31:30.000,12.07269977041593,11.890120284283176,0.1825794861327541,2025
AUS,hobart,2024-11-21 12:01:30.001,0.0,5.0,0.0,0.0,4.0,2024-11-14 12:01:30.000,13.455042314554554,12.985854299991583,0.4691880145629703,2024
FRA,tours,2024-10-02 16:16:02.353,209.6,50.0,31.3,57.0,55.0,2024-09-25 16:00:16.252,17.31131811270171,14.976482044352997,2.3348360683487144,2024
SWE,uppsala,2024-11-15 18:01:30.000,0.0,18.0,0.0,0.0,17.0,2024-11-08 18:01:30.000,16.452267573085734,15.72408940800033,0.7281781650854047,2024
DEU,kassel,2024-12-12 14:45:28.137,96.5,62.0,13.9,28.0,61.0,2024-12-05 14:45:50.395,22.502460813582115,20.98513351701762,1.5173272965644955,2024
CZE,prague,2024-11-04 15:46:00.000,693.3,68.0,105.9,154.0,23.0,2024-10-28 15:46:00.000,20.60351378542777,17.817501969475174,2.786011815952598,2024
USA,denver,2024-10-13 23:46:00.000,381.6,20.0,73.3,93.0,18.0,2024-10-06 23:46:00.000,11.695699114616833,10.816416552610557,0.8792825620062761,2024
ITA,palermo,2024-12-15 17:01:00.000,170.1,64.0,20.1,35.0,30.0,2024-12-08 17:16:30.000,21.83225098509136,18.05597377519598,3.776277209895376,2024
GBR,reading,2024-12-16 19:01:00.000,11.8,21.0,1.6,4.0,24.0,2024-12-09 19:01:00.001,14.254073498613282,13.587372808152836,0.6667006904604449,2024
ESP,santa-cruz-de-tenerife,2024-10-26 02:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-10-19 02:01:30.000,12.060113462015371,11.8877412480959,0.1723722139194716,2024
USA,san-antonio,2024-10-18 02:46:00.001,109.6,7.0,21.1,22.0,9.0,2024-10-11 02:01:00.000,10.061612790500238,9.851421705692944,0.2101910848072954,2024
SWE,malmo,2024-10-15 22:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-10-08 22:01:30.000,12.17390584556158,12.124203825089012,0.0497020204725675,2024
EST,tallinn,2024-10-04 02:01:30.001,0.0,0.0,0.0,0.0,0.0,2024-09-27 02:01:30.001,12.396857800585542,12.373725614632292,0.0231321859532496,2024
TUR,mersin,2024-11-07 23:01:30.000,1.0,0.0,2.9,1.0,0.0,2024-10-31 23:01:30.001,12.347917933962512,12.176783625891767,0.1711343080707426,2024
ESP,pamplona,2024-12-10 16:46:00.000,77.2,36.0,10.4,26.0,11.0,2024-12-03 16:46:00.000,17.105619468941775,15.269250458699858,1.836369010241917,2024
USA,bakersfield,2025-01-04 23:01:30.000,6.9,17.0,0.4,4.0,17.0,2024-12-28 23:16:30.000,11.748904625313594,11.688213757890484,0.0606908674231103,2025
AUS,sydney,2024-11-15 13:01:30.000,46.7,7.0,15.4,17.0,10.0,2024-11-08 13:01:30.000,14.831023971308763,13.990262918962822,0.8407610523459432,2024
PRT,lisbon,2024-12-08 22:01:30.000,9.1,3.0,0.7,5.0,3.0,2024-12-01 22:01:30.000,15.128915483713117,15.31876089253418,-0.1898454088210623,2024
ITA,parma,2025-01-01 02:01:30.000,0.0,1.0,0.0,0.0,0.0,2024-12-25 02:01:30.000,10.565717988146767,10.211127347666851,0.3545906404799162,2025
JPN,kobe,2024-11-30 17:01:30.000,4.0,3.0,0.3,1.0,4.0,2024-11-23 17:01:30.000,13.351303823586274,13.788237459089526,-0.4369336355032516,2024
ESP,zaragoza,2025-01-11 17:46:00.000,17.6,21.0,4.7,7.0,27.0,2025-01-04 17:46:00.000,15.287899014281772,14.234477840464848,1.0534211738169237,2025
GBR,southampton,2024-12-27 16:01:02.179,11.5,20.0,1.2,5.0,55.0,2024-12-20 16:31:17.834,12.68391604877233,14.963525465335,-2.279609416562669,2024
DNK,copenhagen,2024-11-16 01:01:30.000,13.5,4.0,0.8,5.0,4.0,2024-11-09 01:01:30.001,14.253762395810218,13.798429792854323,0.4553326029558935,2024
CHE,lugano,2024-12-24 23:01:30.000,0.0,1.0,0.0,0.0,0.0,2024-12-17 23:01:30.000,13.005203251599283,12.525753732507358,0.4794495190919257,2024
USA,omaha-council-bluffs,2024-11-12 20:01:00.001,22.6,13.0,2.9,8.0,14.0,2024-11-05 20:46:00.000,11.23306729860402,11.161222851864236,0.0718444467397851,2024
ITA,bologna,2024-11-28 10:01:30.000,19.9,28.0,2.0,7.0,33.0,2024-11-21 10:01:30.000,14.172887874437928,13.788366280192763,0.3845215942451645,2024
AUT,innsbruck,2025-01-05 15:31:30.000,2.2,9.0,0.4,1.0,12.0,2024-12-29 15:46:30.000,10.882120254101546,11.046610787862578,-0.1644905337610325,2025
FRA,avignon,2024-10-27 02:01:30.000,0.0,0.0,0.0,0.0,0.0,2024-10-20 02:01:30.000,10.575119683120649,10.488904815276769,0.0862148678438785,2024
ITA,genoa,2024-12-16 17:01:00.000,580.1,102.0,59.0,100.0,62.0,2024-12-09 17:01:00.001,26.195285415956565,18.48305963549677,7.712225780459796,2024
USA,phoenix,2024-10-03 14:46:30.000,499.0,28.0,185.5,158.0,35.0,2024-09-26 14:46:30.000,11.94166142970193,11.523674920234656,0.4179865094672745,2024
USA,fresno,2024-12-24 05:01:30.000,137.7,23.0,9.3,11.0,15.0,2024-12-17 05:01:30.000,12.952250810105117,11.471598127289088,1.480652682816029,2024
ARE,fujairah,2024-12-23 00:01:30.001,2.8,4.0,4.8,1.0,5.0,2024-12-16 00:01:30.000,10.524353302985258,10.684365504809378,-0.1600122018241201,2024
USA,new-haven,2024-12-14 15:45:32.040,5.1,12.0,0.5,3.0,12.0,2024-12-07 15:45:35.721,11.146894634068085,11.058501968029118,0.0883926660389651,2024
FRA,rennes,2025-01-04 00:01:30.001,0.0,2.0,0.0,0.0,1.0,2024-12-28 00:31:30.000,11.444483373099771,11.292610177202242,0.1518731958975294,2025
DEU,cologne,2024-12-31 13:31:00.000,20.9,12.0,2.3,5.0,18.0,2024-12-24 13:46:00.000,11.328922308125392,12.634649940341715,-1.3057276322163247,2024
